listing_id,fr_num_reviews,fr_first_review_date,fr_last_review_date,fr_num_different_places,lr_num_reviews,lr_first_review_date,lr_last_review_date,lr_num_different_places,avg_reviewer_num_reviews,avg_reviewer_num_places
9449713,4,2015-11-19,2015-12-01,3,1,2015-11-27,2015-11-27,1,2,1.75
9449718,1,2015-12-08,2015-12-08,1,1,2015-12-17,2015-12-17,1,1,1
9449877,1,2015-11-14,2015-11-14,1,1,2015-11-14,2015-11-14,1,1,1
9449883,3,2015-12-01,2015-12-22,3,1,2015-12-13,2015-12-13,1,2,2
9449888,1,2015-12-07,2015-12-07,1,1,2015-12-29,2015-12-29,1,1.33333333333333,1.33333333333333
9449963,3,2014-10-13,2015-12-27,3,3,2014-10-13,2015-12-27,3,3,3
9450674,2,2015-12-08,2015-12-17,2,2,2015-12-08,2015-12-17,2,2,2
9450738,1,2015-11-29,2015-11-29,1,1,2015-11-29,2015-11-29,1,1,1
9450879,2,2015-11-22,2015-12-12,2,1,2015-12-22,2015-12-22,1,1.5,1.5
9451086,3,2014-08-25,2015-12-06,3,1,2015-12-28,2015-12-28,1,2,2
9451126,1,2015-11-18,2015-11-18,1,1,2015-12-30,2015-12-30,1,1,1
9451165,1,2015-12-14,2015-12-14,1,1,2015-12-21,2015-12-21,1,1,1
9451184,1,2015-11-17,2015-11-17,1,1,2015-11-17,2015-11-17,1,1,1
9451334,2,2015-09-15,2015-12-15,2,2,2015-09-15,2015-12-15,2,2,2
9451597,2,2015-12-01,2015-12-13,2,1,2015-12-22,2015-12-22,1,1.66666666666667,1.66666666666667
9451607,1,2015-12-06,2015-12-06,1,1,2015-12-06,2015-12-06,1,1,1
9451784,1,2015-11-16,2015-11-16,1,1,2015-11-16,2015-11-16,1,1,1
9451805,5,2015-10-29,2015-12-18,4,1,2015-12-30,2015-12-30,1,1.83333333333333,1.66666666666667
9451860,1,2015-11-29,2015-11-29,1,2,2015-12-16,2015-12-27,2,1.33333333333333,1.33333333333333
9451944,1,2015-12-10,2015-12-10,1,1,2015-12-14,2015-12-14,1,1,1
9452061,1,2015-11-22,2015-11-22,1,1,2015-11-22,2015-11-22,1,1,1
